101.17,101.17,136.25,289.24,385.29,385.29,432.12,214.48,192.35,192.35,428.3
109.89,109.89,144.97,291.89,387.94,387.94,434.78,217.13,195.01,195.01,430.95
114.56,114.56,203.39,351.45,447.5,447.5,494.33,276.69,254.57,254.57,490.51
539.09,539.09,345.55,377.23,106.93,106.93,135.06,256.96,310.1,310.1,242.41
255.89,255.89,187.31,106.15,334.43,334.43,381.27,163.66,95.37,95.37,241.48
371.55,371.55,208.7,244.72,87.63,87.63,152.63,120.11,149.34,149.34,138.1
78.67,78.67,213.17,375.86,471.91,471.91,503.31,301.09,278.97,278.97,514.92
296.3,296.3,133.66,129.95,244.25,244.25,291.09,73.48,44.06,44.06,227.31
291.93,291.93,148.24,110.79,260.68,260.68,307.51,89.9,49.68,49.68,208.14
297.85,297.85,150.16,106.69,262.6,262.6,309.43,91.82,59.5,59.5,204.04
147.92,147.92,306.1,489.33,512.11,512.11,507.54,393.13,392.44,392.44,628.39
259.29,259.29,168.37,102.69,335.01,335.01,381.84,164.23,95.94,95.94,238.02
227.35,227.35,84.48,237.83,185.81,185.81,200.65,71.01,123.86,123.86,335.19
224.35,224.35,91.79,237.89,185.87,185.87,198.36,71.07,123.92,123.92,335.25
377.34,377.34,218.72,108.4,208.79,208.79,279.11,132.45,131.17,131.17,114.34
298.92,298.92,149.43,292.18,176.25,176.25,171.82,125.35,178.2,178.2,330.46
188.9,188.9,378.61,551.59,584.63,584.63,580.05,476.82,454.7,454.7,690.65
85.28,85.28,262,461.42,478.73,478.73,474.15,349.03,364.53,364.53,600.48
375.2,375.2,199.76,177.05,133.25,133.25,203.56,113.5,122.05,122.05,134.68
244.97,244.97,175.74,128.07,337.41,337.41,387.03,167.36,98.6,98.6,265.99
20.83,20.83,171.25,354.48,419.81,419.81,415.24,258.28,257.59,257.59,493.54
20.93,20.93,171.34,354.58,419.91,419.91,415.33,258.37,257.69,257.69,493.64
382.1,382.1,219.26,230.23,99.13,99.13,169.16,133.26,152.05,152.05,116.5
280.12,280.12,126.05,268.8,193.7,193.7,202.82,101.97,154.82,154.82,366.15
154.49,154.49,312.67,495.9,518.69,518.69,514.11,399.7,399.02,399.02,634.96
150.67,150.67,305.04,488.27,511.05,511.05,506.48,392.07,391.38,391.38,627.33
53.69,53.69,192.24,375.47,408.96,408.96,404.39,279.27,278.59,278.59,514.53
56.07,56.07,165.87,349.1,381.25,381.25,376.68,252.9,252.21,252.21,488.16
341.82,341.82,202.3,69.72,286.81,286.81,333.64,116.03,114.94,114.94,148.26
327.11,327.11,164.27,216.27,134.6,134.6,181.44,78.28,116.37,116.37,173.88
32.67,32.67,169.64,352.87,405.57,405.57,401,256.67,255.99,255.99,491.94
32.67,32.67,169.64,352.87,405.57,405.57,401,256.67,255.99,255.99,491.94
242.71,242.71,174.13,147.76,335.88,335.88,382.71,165.1,96.81,96.81,286.82
245.29,245.29,404.15,586.7,610.57,610.57,605.59,491.07,490.52,490.52,725.64
198.14,198.14,356.31,539.54,562.33,562.33,557.75,443.34,442.66,442.66,678.6
43.66,43.66,182.57,365.8,399.29,399.29,394.72,269.6,268.92,268.92,504.87
202.16,202.16,397.15,559.84,638.28,638.28,633.71,485.08,462.95,462.95,698.9
210.09,210.09,399.77,562.45,633.95,633.95,629.38,487.69,465.57,465.57,701.51
196.48,196.48,391.48,554.16,606.6,606.6,602.02,479.4,457.28,457.28,693.22
297.71,297.71,131.65,141.62,238.16,238.16,284.99,67.35,30.25,30.25,238.98
168.57,168.57,353.4,557.93,559.42,559.42,554.84,440.43,461.04,461.04,696.99
356.16,356.16,193.32,227.72,92.9,92.9,165.05,107.32,135.18,135.18,142.56
355.55,355.55,192.71,227.73,92.29,92.29,164.44,106.72,135.18,135.18,141.95
355.22,355.22,192.37,228.09,91.95,91.95,164.11,106.38,135.54,135.54,141.61
425.3,425.3,246.17,227.15,102.26,102.26,186.38,159.9,168.46,168.46,103.8
524.76,524.76,342.24,379.01,95.65,95.65,122.79,253.65,306.79,306.79,244.2
250.86,250.86,182.28,113.82,332.55,332.55,379.38,161.77,93.48,93.48,251.97
250.15,250.15,181.57,113.12,331.85,331.85,378.68,161.07,92.78,92.78,251.27
259.57,259.57,190.99,102.64,345.18,345.18,392.01,174.4,106.11,106.11,237.97
60.72,60.72,256.16,422.49,472.89,472.89,468.31,347.73,325.61,325.61,561.55
254.83,254.83,147.4,101.73,314.03,314.03,360.86,143.25,74.96,74.96,239.91
246.22,246.22,99.66,133.98,251.06,251.06,297.89,80.25,23.78,23.78,277.75
545.85,545.85,383.01,354.08,140.05,140.05,182.01,294.41,325.3,325.3,219.26
565.3,565.3,470.32,548.85,242.18,242.18,165.81,381.73,434.87,434.87,438.24
247,247,100.44,135.75,251.83,251.83,298.67,81.02,24.56,24.56,277.53
422.12,422.12,241.76,223.97,100.08,100.08,184.2,155.49,164.05,164.05,103.43
206.02,206.02,43.17,217.42,221.73,221.73,268.56,51.67,67.46,67.46,314.78
212.33,212.33,49.49,223.21,235.03,235.03,281.86,64.21,50.74,50.74,320.56
207.28,207.28,44.44,225.21,229.52,229.52,276.35,59.46,55.36,55.36,322.57
134.04,134.04,313.9,497.5,519.91,519.91,515.34,400.92,400.62,400.62,636.56
278.51,278.51,124.44,267.19,197.33,197.33,207.93,100.36,153.21,153.21,364.54
211.65,211.65,143.06,152.23,320.68,320.68,367.52,149.87,94.66,94.66,291.3
175.33,175.33,370.75,545.98,576.77,576.77,572.19,471.21,449.09,449.09,685.04
409.5,409.5,250.88,165.4,156.33,156.33,226.64,164.61,163.33,163.33,88.45
592.55,592.55,465.46,543.98,237.32,237.32,160.95,376.87,430.01,430.01,433.38
170.5,170.5,328.68,511.91,534.69,534.69,530.12,415.7,415.02,415.02,650.97
106.62,106.62,141.7,286.2,382.25,382.25,429.08,211.43,189.31,189.31,425.26
299.49,299.49,129.87,143.41,236.39,236.39,283.22,65.57,31.48,31.48,240.76
337.98,337.98,175.14,161.31,147.39,147.39,229.87,88.87,97.43,97.43,153.39
305.51,305.51,151.01,119.14,235.53,235.53,282.36,64.75,53.31,53.31,216.5
66.66,66.66,225.06,387.28,483.83,483.83,480.44,313.73,291.1,291.1,526.22
456.34,456.34,323.24,401.77,77.77,77.77,54.36,234.65,287.79,287.79,254.02
315.5,315.5,175.82,90.08,260.33,260.33,307.16,89.55,88.46,88.46,187.44
208.52,208.52,45.67,224.48,228.79,228.79,275.62,58.73,54.63,54.63,321.84
290.77,290.77,155.54,82.39,279.85,279.85,326.68,109.08,49.57,49.57,207.49
288.5,288.5,125.66,130.4,226.4,226.4,273.23,55.62,49.04,49.04,227.75
95.95,95.95,227.17,389.85,485.9,485.9,509.69,315.09,292.96,292.96,528.91
559.48,559.48,473.55,552.08,245.41,245.41,169.04,384.96,438.1,438.1,441.47
155.48,155.48,313.66,496.89,519.68,519.68,515.1,400.69,400.01,400.01,635.95
423.18,423.18,242.82,225.03,100.13,100.13,184.24,156.55,165.11,165.11,104.49
419.89,419.89,239.52,221.74,103.41,103.41,187.53,153.26,161.82,161.82,101.2
471.71,471.71,322.21,216.31,114.02,114.02,213.51,233.62,225.54,225.54,81.5
469.03,469.03,306.19,256.97,86.41,86.41,155.18,217.6,228.19,228.19,122.16
204.12,204.12,41.27,217.97,222.28,222.28,269.11,52.23,68.01,68.01,315.33
325.1,325.1,162.26,157.01,158.41,158.41,236.95,75.99,84.55,84.55,167.1
203.3,203.3,361.48,544.71,567.49,567.49,562.92,448.51,447.82,447.82,683.77
596.23,596.23,523.17,601.69,295.03,295.03,218.66,434.58,487.72,487.72,491.09
208.54,208.54,44.81,190.8,242.19,242.19,291.81,72.09,62.99,62.99,327.8
342.84,342.84,208.19,62.11,292.7,292.7,339.54,121.93,120.84,120.84,141.6
301.16,301.16,160.85,114.97,245.36,245.36,292.19,74.58,54.99,54.99,212.32
148.55,148.55,306.72,489.96,512.74,512.74,508.16,393.75,393.07,393.07,629.02
143.77,143.77,301.94,485.17,507.96,507.96,503.38,388.97,388.29,388.29,624.24
132.29,132.29,310.61,495.75,516.63,516.63,512.05,397.64,398.86,398.86,634.81
94.9,94.9,226.11,388.8,484.85,484.85,508.64,314.03,291.91,291.91,527.86
295.27,295.27,147.58,106.85,260.02,260.02,306.85,89.24,56.92,56.92,204.2
292.19,292.19,129.35,128.34,232.24,232.24,279.07,61.46,52.73,52.73,225.69
280.32,280.32,117.47,154.59,190.98,190.98,237.81,31.21,54.7,54.7,251.94
304.29,304.29,132.74,125.23,235.33,235.33,282.17,64.56,48.93,48.93,222.59
305.57,305.57,176.1,98.58,260.61,260.61,307.44,89.84,59.39,59.39,195.93
131.26,131.26,331.28,493.96,543.43,543.43,538.85,419.2,397.08,397.08,633.02
273.76,273.76,135.46,103.27,252.78,252.78,299.61,81.96,29.49,29.49,244.5
46.52,46.52,185.07,368.3,401.79,401.79,397.21,272.1,271.41,271.41,507.36
95.68,95.68,81.82,281.48,356.11,356.11,328.03,185.86,185.31,185.31,420.42
242.19,242.19,173.61,147.24,335.36,335.36,382.19,164.58,96.29,96.29,286.31
272.85,272.85,115.83,152.9,231.73,231.73,278.56,60.92,22.16,22.16,250.25
501.77,501.77,307.99,338.97,67.96,67.96,100.36,219.66,273.78,273.78,204.45
165.65,165.65,60.12,282,254.61,254.61,272.79,111.99,135.94,135.94,379.35
234.17,234.17,165.59,139.23,327.35,327.35,374.18,156.57,88.28,88.28,278.29
315.42,315.42,169.16,94.2,252.75,252.75,302.36,82.69,68.74,68.74,192.67
294.8,294.8,135.7,125.56,244.3,244.3,291.13,73.52,46.09,46.09,222.91
309.17,309.17,174.43,94.15,258.94,258.94,305.77,88.16,63.83,63.83,191.51
308.83,308.83,173.18,95.65,257.69,257.69,304.52,86.91,62.65,62.65,193.01
314.8,314.8,180.95,78.89,265.46,265.46,312.29,94.69,93.59,93.59,176.24
182.1,182.1,142.65,401.65,290.83,290.83,286.25,189.22,219.01,219.01,445.04
366.11,366.11,207.48,167.95,147.18,147.18,217.49,121.21,119.93,119.93,126.23
310.87,310.87,174.35,96.83,258.87,258.87,305.7,88.09,64.7,64.7,194.19
308.02,308.02,167.71,100.03,252.22,252.22,299.05,81.44,61.84,61.84,197.38
313.21,313.21,177.88,83.28,262.39,262.39,309.23,91.62,90.52,90.52,180.63
311.68,311.68,176.82,82.72,261.33,261.33,308.16,90.56,89.46,89.46,180.07
304.33,304.33,156.64,97.76,267.48,267.48,314.31,96.7,65.98,65.98,195.11
376.26,376.26,200.82,178.11,132.19,132.19,202.5,114.55,123.11,123.11,133.62
285.39,285.39,122.54,140.82,229.06,229.06,275.89,58.25,33.08,33.08,238.17
594.44,594.44,522.89,601.42,294.75,294.75,218.38,434.3,487.44,487.44,490.81
337.09,337.09,170.21,281.79,74.14,74.14,120.97,114.67,167.81,167.81,228.35
335.32,335.32,168.44,279.95,75.43,75.43,122.26,112.83,165.98,165.98,229.64
336.19,336.19,169.31,283.5,74.97,74.97,121.8,116.39,169.53,169.53,229.18
334.54,334.54,167.66,285.09,76.15,76.15,122.98,117.97,171.12,171.12,230.36
337.19,337.19,170.31,282.91,74.37,74.37,121.2,115.79,168.94,168.94,228.58
337.51,337.51,170.63,283.23,74.69,74.69,121.52,116.11,169.26,169.26,228.9
317.99,317.99,194.37,75.5,278.88,278.88,325.71,108.1,85.15,85.15,172.86
484.97,484.97,322.13,272.91,95.09,95.09,151.31,233.53,244.13,244.13,138.1
16.03,16.03,163.39,346.62,421.15,421.15,416.58,250.42,249.74,249.74,485.69
16.87,16.87,164.23,347.46,420.18,420.18,415.61,251.26,250.58,250.58,486.52
60.17,60.17,255.61,421.94,472.33,472.33,467.76,347.18,325.05,325.05,561
485.43,485.43,329.95,218.56,112.91,112.91,223.5,241.62,238.76,238.76,84.05
485.21,485.21,329.58,219.01,113.06,113.06,220.88,240.98,239.04,239.04,84.2
387.04,387.04,224.2,253.66,70.24,70.24,140.55,135.6,157.88,157.88,147.04
516.47,516.47,322.92,354.6,84.31,84.31,121.3,234.33,287.47,287.47,219.79
257.63,257.63,156.24,98.69,322.88,322.88,369.71,152.1,83.81,83.81,238.12
280.91,280.91,118.07,140.33,224.58,224.58,271.41,53.77,41.45,41.45,237.69
349.28,349.28,186.44,228.51,101.94,101.94,166.97,107.54,134.95,134.95,151.6
118.46,118.46,233.11,395.79,491.84,491.84,538.68,321.03,298.91,298.91,534.85
27.93,27.93,184.67,369.93,458.74,458.74,454.17,295.16,273.04,273.04,508.99
303.66,303.66,130.15,125.11,236.73,236.73,283.56,65.95,46.34,46.34,222.46
202.13,202.13,360.31,543.54,566.32,566.32,561.75,447.34,446.65,446.65,682.6
92.56,92.56,223.77,386.46,482.51,482.51,506.3,311.69,289.57,289.57,525.52
209.04,209.04,398.72,561.4,636.65,636.65,632.08,486.64,464.52,464.52,700.46
142.93,142.93,301.1,484.34,507.12,507.12,502.55,388.13,387.45,387.45,623.4
241.89,241.89,112.72,255.47,163.7,163.7,172.82,88.64,141.49,141.49,317.91
217.13,217.13,375.31,558.54,581.32,581.32,576.75,462.34,461.65,461.65,697.6
400.7,400.7,242.08,202.55,113.73,113.73,184.04,155.81,154.53,154.53,106.89
36.56,36.56,169.48,352.71,395.63,395.63,391.05,256.51,255.83,255.83,491.77
35.24,35.24,165.58,348.82,397.34,397.34,392.77,252.61,251.93,251.93,487.88
350.31,350.31,181.93,152.15,157.33,157.33,240.8,95.67,104.13,104.13,147.21
525.46,525.46,351.73,402.32,105.14,105.14,123.49,263.14,316.28,316.28,267.51
154.73,154.73,312.91,496.14,518.92,518.92,514.35,399.94,399.25,399.25,635.2
559.5,559.5,362.44,394.11,123.82,123.82,157.53,273.85,326.99,326.99,259.3
278.41,278.41,124.35,149.47,230.87,230.87,277.7,60.05,23.46,23.46,246.82
102.2,102.2,179.47,362.7,372.41,372.41,367.83,266.5,265.82,265.82,501.76
251.41,251.41,182.83,114.38,333.11,333.11,379.94,162.33,94.04,94.04,252.53
352.33,352.33,244.55,369.61,99.39,99.39,62.73,202.5,255.64,255.64,269.37
476.98,476.98,314.14,264.92,99.64,99.64,152.18,225.54,236.14,236.14,130.11
483.78,483.78,320.98,399.51,79.63,79.63,81.81,232.39,285.53,285.53,252.76
302.5,302.5,133.05,123.44,239.76,239.76,286.59,68.98,49.25,49.25,220.79
44.72,44.72,175.83,359.07,392.55,392.55,387.98,262.86,262.18,262.18,498.13
224.77,224.77,156.19,146.87,334.98,334.98,381.81,164.2,95.91,95.91,285.93
321.2,321.2,181.43,77.62,265.94,265.94,312.77,95.16,94.07,94.07,174.97
247.69,247.69,179.11,117.62,336.35,336.35,383.18,165.57,97.28,97.28,255.77
474.77,474.77,279.5,303.95,42.61,42.61,109.22,190.91,244.05,244.05,169.14
325.24,325.24,162.39,155.75,160.23,160.23,239.09,76.13,84.68,84.68,165.85
287.63,287.63,152.64,115.2,265.08,265.08,311.92,94.31,45.38,45.38,212.55
420.33,420.33,239.96,222.17,101.4,101.4,185.51,153.69,162.25,162.25,101.63
149.23,149.23,306.68,489.91,512.69,512.69,508.12,393.7,393.02,393.02,628.97
478.46,478.46,322.82,214.26,106.31,106.31,214.13,234.23,232.29,232.29,79.45
553.32,553.32,359.78,369.97,121.16,121.16,149.28,271.18,324.32,324.32,235.16
253.11,253.11,184.53,112.07,330.8,330.8,377.63,160.02,91.73,91.73,250.22
203.37,203.37,153,175.12,330.62,330.62,377.45,159.8,104.39,104.39,314.18
225.14,225.14,384.01,566.55,590.42,590.42,585.44,470.93,470.38,470.38,705.49
447.95,447.95,321.58,400.1,93.44,93.44,27.25,232.99,286.13,286.13,289.5
480.91,480.91,318.06,225.13,106.1,106.1,209.37,229.47,234.36,234.36,90.32
481.87,481.87,319.03,219.31,107.07,107.07,210.33,230.44,235.32,235.32,84.5
300.38,300.38,144.86,109.58,257.31,257.31,304.14,86.53,54.21,54.21,206.93
173.91,173.91,368.91,531.59,599.46,599.46,594.88,456.83,434.71,434.71,670.65
354.34,354.34,191.5,219.24,97.94,97.94,172.19,105.51,126.7,126.7,140.36
111.57,111.57,202.57,370.21,466.26,466.26,513.09,295.44,273.32,273.32,509.27
394.95,394.95,236.33,196.8,135.95,135.95,206.26,150.06,148.78,148.78,100.74
282.1,282.1,151.37,122.97,263.8,263.8,310.63,93.03,39.84,39.84,220.32
278.44,278.44,127.46,107.95,244.77,244.77,291.6,73.95,21.48,21.48,249.34
305.54,305.54,151.56,109.97,236.08,236.08,282.91,65.3,59.37,59.37,207.32
203.55,203.55,154.26,174.8,331.88,331.88,378.72,161.07,105.66,105.66,313.86
200.22,200.22,36.48,225.65,229.23,229.23,278.84,57.36,74.91,74.91,324.12
202.41,202.41,62.25,171.63,249.86,249.86,296.69,79.04,62.13,62.13,335.39
444.03,444.03,316.93,395.46,88.79,88.79,24.32,228.34,281.48,281.48,284.85
354.71,354.71,191.87,270.39,72.85,72.85,119.68,103.27,156.42,156.42,197.58
241.8,241.8,399.97,561.46,605.99,605.99,601.42,486.7,464.57,464.57,700.52
416.48,416.48,257.86,196.65,133.55,133.55,202.75,171.59,170.31,170.31,78.98
249.8,249.8,181.22,119.73,338.46,338.46,385.29,167.68,99.39,99.39,257.88
171.12,171.12,347.18,509.86,611.2,611.2,606.62,435.1,412.98,412.98,648.93
171.12,171.12,347.18,509.86,611.2,611.2,606.62,435.1,412.98,412.98,648.93
266.74,266.74,198.16,96.03,343.1,343.1,389.93,172.32,104.03,104.03,231.36
382.9,382.9,205.47,184.74,127.69,127.69,198,119.2,127.76,127.76,132.12
368.35,368.35,209.73,170.2,143.5,143.5,213.81,123.46,122.18,122.18,126.8
361.34,361.34,198.5,183.2,131.41,131.41,201.72,112.23,120.79,120.79,135.83
286.69,286.69,155.96,116.21,268.4,268.4,315.23,97.62,44.44,44.44,213.56
552.89,552.89,359.34,370.4,120.72,120.72,148.85,270.75,323.89,323.89,235.59
225.32,225.32,384.19,566.73,590.6,590.6,585.62,471.11,470.56,470.56,705.67
226.84,226.84,385.71,568.25,592.12,592.12,587.14,472.63,472.08,472.08,707.19
227.79,227.79,386.66,569.21,593.08,593.08,588.09,473.58,473.03,473.03,708.15
162.66,162.66,320.84,504.07,526.86,526.86,522.28,407.87,407.19,407.19,643.13
207.1,207.1,396.38,559.06,617.21,617.21,612.64,484.3,462.18,462.18,698.12
147.79,147.79,321.03,503.57,527.44,527.44,522.46,407.95,407.4,407.4,642.51
301.84,301.84,126.04,129.15,232.55,232.55,279.38,61.74,44.52,44.52,226.5
302.35,302.35,124.84,131.1,231.35,231.35,278.19,60.54,45.03,45.03,228.45
290.95,290.95,127.21,139.05,210.8,210.8,260.41,40.74,41.25,41.25,237.52
589.27,589.27,392.2,409.04,153.58,153.58,187.29,303.61,356.75,356.75,275.46
50.92,50.92,178.54,363.8,459.85,459.85,477.15,289.04,266.91,266.91,502.86
47.24,47.24,154.48,337.72,394.92,394.92,390.34,241.51,240.83,240.83,476.78
486.11,486.11,330.47,219.9,113.96,113.96,221.77,241.88,239.93,239.93,85.09
321.45,321.45,162.64,105.52,247.15,247.15,293.98,76.37,75.28,75.28,202.88
13.01,13.01,180.79,364.02,426.4,426.4,421.82,267.82,267.14,267.14,503.08
291.54,291.54,126.74,269.49,182.67,182.67,191.79,102.66,155.51,155.51,366.84
182.37,182.37,364.52,550.53,570.53,570.53,565.96,451.55,453.64,453.64,689.59
283.45,283.45,124.74,143.01,231.25,231.25,278.08,60.44,31.69,31.69,240.36
190.43,190.43,384.39,547.08,600.54,600.54,595.97,472.32,450.19,450.19,686.14
483.83,483.83,321.03,399.55,79.68,79.68,81.86,232.44,285.58,285.58,252.81
155.48,155.48,313.66,496.89,519.68,519.68,515.1,400.69,400.01,400.01,635.95
8.01,8.01,173.79,357.02,419.4,419.4,414.82,260.82,260.14,260.14,496.08
455.99,455.99,297.37,204.35,110.53,110.53,210.02,211.1,209.82,209.82,69.53
455.99,455.99,297.37,204.35,110.53,110.53,210.02,211.1,209.82,209.82,69.53
455.99,455.99,297.37,204.35,110.53,110.53,210.02,211.1,209.82,209.82,69.53
